FECHA_CORTE;UUID;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;ANNIO;SEMESTRE;ESCUELA;CURSO;CREDITOS;CATEGORIA;NOTA;HT;HP
20230627;a8b2e763fd65e490c5ad9986705fb39de605c2b2a8dde00dc424248257725a18;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;a8b2e763fd65e490c5ad9986705fb39de605c2b2a8dde00dc424248257725a18;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;e38ff9f9d08ffde9032f6d4de519abff157d74157965e974120bfaf656d22900;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;e38ff9f9d08ffde9032f6d4de519abff157d74157965e974120bfaf656d22900;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;de87435f94f91319774d5dc613c9779654e0810d34ac39ce1295256e98cded70;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;de87435f94f91319774d5dc613c9779654e0810d34ac39ce1295256e98cded70;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;bda33997263c030953e4f4cb9c01f836eedb6b452d8c9cd8993acf9a928e0d4d;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;bda33997263c030953e4f4cb9c01f836eedb6b452d8c9cd8993acf9a928e0d4d;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;cec3da49a0f7c0a93bcb4993d778eb0f6998210e77f45986e3a9ddbef191ab9b;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;cec3da49a0f7c0a93bcb4993d778eb0f6998210e77f45986e3a9ddbef191ab9b;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;b84b4d4f28b0f6f2803f3488ee92b7569039525b4711f1442babbec0c1a8d5d3;80207;CUSCO;ACOMAYO;SANGARARA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;b84b4d4f28b0f6f2803f3488ee92b7569039525b4711f1442babbec0c1a8d5d3;80207;CUSCO;ACOMAYO;SANGARARA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;65ce738a40d7169f7220cddbe83d52c7857f0a109e33ba229420a22a3dbcf59a;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;65ce738a40d7169f7220cddbe83d52c7857f0a109e33ba229420a22a3dbcf59a;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;70bda83b7b0916da1c7b1edb4c902d1028dfabf2c6203b2fec115b89beb9c093;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;70bda83b7b0916da1c7b1edb4c902d1028dfabf2c6203b2fec115b89beb9c093;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;5baa27fadc121a33f5d2632483b5478d500c4da31d372f906dab2bb685a0b3cb;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;5baa27fadc121a33f5d2632483b5478d500c4da31d372f906dab2bb685a0b3cb;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;2992f32a0c0df138458438beea81633e0f77932d20deae8a3e7995e78e1a123c;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;4;3;2
20230627;2992f32a0c0df138458438beea81633e0f77932d20deae8a3e7995e78e1a123c;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;4;3;2
20230627;68f9c131c5310938c37dc52c6fc7d3323b3baf1349286343e730c08fc3f42792;50401;AYACUCHO;HUANTA;HUANTA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;68f9c131c5310938c37dc52c6fc7d3323b3baf1349286343e730c08fc3f42792;50401;AYACUCHO;HUANTA;HUANTA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;c8282ec0f0121d15e48a605a1f3635e9702628d0e23877e521ed908910b45627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;c8282ec0f0121d15e48a605a1f3635e9702628d0e23877e521ed908910b45627;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;9a802fd439d73ecc46b212df5c7523aa7c87a41857c6be9582c4271224affda9;80904;CUSCO;LA CONVENCIÓN;MARANURA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;9a802fd439d73ecc46b212df5c7523aa7c87a41857c6be9582c4271224affda9;80904;CUSCO;LA CONVENCIÓN;MARANURA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;b140ae728d44da28b30266a27c677e518dae5e9144886a28194923a3978c534f;80103;CUSCO;CUSCO;POROY;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;b140ae728d44da28b30266a27c677e518dae5e9144886a28194923a3978c534f;80103;CUSCO;CUSCO;POROY;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;90782d16f66a09104dc52497b41e1e504ba0e971f3c7adbccf4c50ab67c21826;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;0;3;2
20230627;90782d16f66a09104dc52497b41e1e504ba0e971f3c7adbccf4c50ab67c21826;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;0;3;2
20230627;10928c7153a26c16c7f3c0fd06043b1e39324f69021d8b9ca613d0adf013aa39;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;10928c7153a26c16c7f3c0fd06043b1e39324f69021d8b9ca613d0adf013aa39;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;e8a77fba1812865dbf4a102cc610400dfa18ad13368c47fe27b598c134d26cfe;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;12;3;2
20230627;e8a77fba1812865dbf4a102cc610400dfa18ad13368c47fe27b598c134d26cfe;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;12;3;2
20230627;2bb6214dcc7cd2a78795d55f31eaef44317b25d568efd247c6f0eabb77aa086d;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;2bb6214dcc7cd2a78795d55f31eaef44317b25d568efd247c6f0eabb77aa086d;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;e5d1d97c5dcd17c4276e0a604211e7ab82faf1a03231c474dfd7ddc16b51c127;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;4;3;2
20230627;e5d1d97c5dcd17c4276e0a604211e7ab82faf1a03231c474dfd7ddc16b51c127;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;4;3;2
20230627;02cbdf6b95dea1362e134e100e85bd44b5497b31913aa3b9e0cac89c079faf79;80601;CUSCO;CANCHIS;SICUANI;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;02cbdf6b95dea1362e134e100e85bd44b5497b31913aa3b9e0cac89c079faf79;80601;CUSCO;CANCHIS;SICUANI;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;b4f414808b2b5bcdac08582b92503f7ec8b96fcd1f27c77b6e0ca13771b9e074;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;b4f414808b2b5bcdac08582b92503f7ec8b96fcd1f27c77b6e0ca13771b9e074;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;6330a9c43197a3364ada569756c6da1e630e91b3b75686672f50a70db7636247;80904;CUSCO;LA CONVENCIÓN;MARANURA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;6330a9c43197a3364ada569756c6da1e630e91b3b75686672f50a70db7636247;80904;CUSCO;LA CONVENCIÓN;MARANURA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;942890b2727fd2d8b18aea04be9deecb1068adac71cad47217438afd6f0d550c;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;942890b2727fd2d8b18aea04be9deecb1068adac71cad47217438afd6f0d550c;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;34d5f5fc4af1bba8d1caee0d7cd6b238f887a7659aa7953edad26f9c8ef05d4b;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;0;3;2
20230627;34d5f5fc4af1bba8d1caee0d7cd6b238f887a7659aa7953edad26f9c8ef05d4b;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;0;3;2
20230627;2eaa9c988b19ef56ff319bd5c9ffe5158a5f3b940fdaf069f17424cbb816f12b;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;2eaa9c988b19ef56ff319bd5c9ffe5158a5f3b940fdaf069f17424cbb816f12b;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;5cfeb2f47046805c2da59dcbcf24f86a9ebef82b71300987704d41d63e16d406;80908;CUSCO;LA CONVENCIÓN;SANTA TERESA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;4;3;2
20230627;5cfeb2f47046805c2da59dcbcf24f86a9ebef82b71300987704d41d63e16d406;80908;CUSCO;LA CONVENCIÓN;SANTA TERESA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;4;3;2
20230627;f3e16ab85d94f947d5d858aea4854a0151f8018efcc0706be5bc42eb376d379d;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;f3e16ab85d94f947d5d858aea4854a0151f8018efcc0706be5bc42eb376d379d;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;c81a63563223aa2f3bc8c4655bdb9570770e0f5c148c8ce42be0e3b69c16c4c2;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;c81a63563223aa2f3bc8c4655bdb9570770e0f5c148c8ce42be0e3b69c16c4c2;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;d44f3c12059c50988402b64e67dedb43de8cbb6f721a3fef7baafb7774b497bb;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;d44f3c12059c50988402b64e67dedb43de8cbb6f721a3fef7baafb7774b497bb;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;27cbb3194712981b30cbfc231731b303bda0e300cfebe3ba1cfcd28b186a478c;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;9;3;2
20230627;27cbb3194712981b30cbfc231731b303bda0e300cfebe3ba1cfcd28b186a478c;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;9;3;2
20230627;c3122d2deca76f740100b82dc18502bafb2256e89f8dbc965e4074a563a9e786;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;c3122d2deca76f740100b82dc18502bafb2256e89f8dbc965e4074a563a9e786;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;3bb390456b8ee7895deedbfe4288b2782832ea2b9ccd1d931751fe4ec02c19ef;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;3bb390456b8ee7895deedbfe4288b2782832ea2b9ccd1d931751fe4ec02c19ef;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;ebcc8019b3b57e0860f419a3060188898a408ecca169dbd18c47447b7e8c3d44;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;ebcc8019b3b57e0860f419a3060188898a408ecca169dbd18c47447b7e8c3d44;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;a37397d81e3a45fe22bdde8977ddc6f9e213e6b4c0bdc381f20717e6faf8d7da;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;a37397d81e3a45fe22bdde8977ddc6f9e213e6b4c0bdc381f20717e6faf8d7da;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;7d4796ebc875774ee0c6b7dc3165fe026ac35d64ab4d3852a9af88afc70e6f4d;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;7d4796ebc875774ee0c6b7dc3165fe026ac35d64ab4d3852a9af88afc70e6f4d;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;237753ae6b942c8ca7ea4a012a55c53fca6ce719deb73557b0faeb4d8ec0bf83;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;0;3;2
20230627;237753ae6b942c8ca7ea4a012a55c53fca6ce719deb73557b0faeb4d8ec0bf83;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;0;3;2
20230627;e10cc6eb552d37be60da5b6c7dbbba35dbb44d81e22f277085459334167e5300;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;e10cc6eb552d37be60da5b6c7dbbba35dbb44d81e22f277085459334167e5300;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;31a3ee852e8ef6d5a1eac324dc269185d3ef4a0f80be91576504203bd5093af9;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;4;3;2
20230627;31a3ee852e8ef6d5a1eac324dc269185d3ef4a0f80be91576504203bd5093af9;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;4;3;2
20230627;c62dba53fceca8121720bc00e6434531c491352099f59718e2a3417e90df38b2;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;16;3;2
20230627;c62dba53fceca8121720bc00e6434531c491352099f59718e2a3417e90df38b2;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;16;3;2
20230627;610b78abcf170f5bf69754c3d00a7b39f6cfc738e34feb7cec5c9d86fabdc6bc;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;610b78abcf170f5bf69754c3d00a7b39f6cfc738e34feb7cec5c9d86fabdc6bc;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;464d69099a0302fcff126db78f01b5da0041702b95b670971b77b16d82d20025;80101;CUSCO;CUSCO;CUSCO;2019;2019-II;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;464d69099a0302fcff126db78f01b5da0041702b95b670971b77b16d82d20025;80101;CUSCO;CUSCO;CUSCO;2019;2019-II;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;34d5f5fc4af1bba8d1caee0d7cd6b238f887a7659aa7953edad26f9c8ef05d4b;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2020;2020-0;ECOTURISMO;MATEMATICA I;4;OEG;0;3;2
20230627;34d5f5fc4af1bba8d1caee0d7cd6b238f887a7659aa7953edad26f9c8ef05d4b;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;2020;2020-0;ECOTURISMO;MATEMÁTICA I;4;O;0;3;2
20230627;e8a77fba1812865dbf4a102cc610400dfa18ad13368c47fe27b598c134d26cfe;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-0;ECOTURISMO;MATEMATICA I;4;OEG;11;3;2
20230627;e8a77fba1812865dbf4a102cc610400dfa18ad13368c47fe27b598c134d26cfe;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-0;ECOTURISMO;MATEMÁTICA I;4;O;11;3;2
20230627;27cbb3194712981b30cbfc231731b303bda0e300cfebe3ba1cfcd28b186a478c;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-0;ECOTURISMO;MATEMATICA I;4;OEG;11;3;2
20230627;27cbb3194712981b30cbfc231731b303bda0e300cfebe3ba1cfcd28b186a478c;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-0;ECOTURISMO;MATEMÁTICA I;4;O;11;3;2
20230627;90782d16f66a09104dc52497b41e1e504ba0e971f3c7adbccf4c50ab67c21826;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;5;3;2
20230627;90782d16f66a09104dc52497b41e1e504ba0e971f3c7adbccf4c50ab67c21826;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;5;3;2
20230627;5cfeb2f47046805c2da59dcbcf24f86a9ebef82b71300987704d41d63e16d406;80908;CUSCO;LA CONVENCIÓN;SANTA TERESA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;7;3;2
20230627;5cfeb2f47046805c2da59dcbcf24f86a9ebef82b71300987704d41d63e16d406;80908;CUSCO;LA CONVENCIÓN;SANTA TERESA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;7;3;2
20230627;e8a77fba1812865dbf4a102cc610400dfa18ad13368c47fe27b598c134d26cfe;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;13;3;2
20230627;e8a77fba1812865dbf4a102cc610400dfa18ad13368c47fe27b598c134d26cfe;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;13;3;2
20230627;e109e7cbb036508c641ffedf19fab21135118deb0dc348fa70562496ca1c271b;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;e109e7cbb036508c641ffedf19fab21135118deb0dc348fa70562496ca1c271b;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;9d89107c3d7416f52d64c6981742590e451cbd588cdfc63287f5e3a185d3bff0;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;16;3;2
20230627;9d89107c3d7416f52d64c6981742590e451cbd588cdfc63287f5e3a185d3bff0;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;16;3;2
20230627;2edc28aa058262db9c230a742d3bd48d5b1418de55fe4572a15258e543aa4707;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;0;3;2
20230627;2edc28aa058262db9c230a742d3bd48d5b1418de55fe4572a15258e543aa4707;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;0;3;2
20230627;14225007bf73dfc1267ad1a6a6b13b08a3ec8d9aa8b41b5bc2f9c441d0f7f827;80904;CUSCO;LA CONVENCIÓN;MARANURA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;12;3;2
20230627;14225007bf73dfc1267ad1a6a6b13b08a3ec8d9aa8b41b5bc2f9c441d0f7f827;80904;CUSCO;LA CONVENCIÓN;MARANURA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;12;3;2
20230627;1a532c7cc97597785d69ca0c2167191bfe5c73542611af0887d92aa4befc8ee4;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;1a532c7cc97597785d69ca0c2167191bfe5c73542611af0887d92aa4befc8ee4;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;9a9c83a434b3ed8ed033dd3ddb7e1d7e24187b9d81fd3485d6fa2d3ed60fa9d8;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;9a9c83a434b3ed8ed033dd3ddb7e1d7e24187b9d81fd3485d6fa2d3ed60fa9d8;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;c96c869fe4b453b59c40c7379e7d9c7a934f12a45d0d1070250d4cc6476853d4;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
20230627;c96c869fe4b453b59c40c7379e7d9c7a934f12a45d0d1070250d4cc6476853d4;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;15;3;2
20230627;763b4e9f7f6690335e51a4da7ef31d4895a4d3382afcae8cb8bf8949d891d2f4;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;5;3;2
20230627;763b4e9f7f6690335e51a4da7ef31d4895a4d3382afcae8cb8bf8949d891d2f4;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;5;3;2
20230627;139eba757f0d24f59d54b6989dce9a94103aa83904eca1f088af5d21d220c382;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;14;3;2
20230627;139eba757f0d24f59d54b6989dce9a94103aa83904eca1f088af5d21d220c382;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;14;3;2
20230627;520d2e2fc183238382a8aee133ac6e22aceaa1b11198b09cd17a0627bf67033e;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;5;3;2
20230627;520d2e2fc183238382a8aee133ac6e22aceaa1b11198b09cd17a0627bf67033e;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;5;3;2
20230627;c06baa3a0a3ff74f9cd92b5cd6825443e5ca07dd2abfc9a362e769b72f2cada5;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;17;3;2
20230627;c06baa3a0a3ff74f9cd92b5cd6825443e5ca07dd2abfc9a362e769b72f2cada5;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;17;3;2
20230627;2d63118721df57479ec173f33387c7fa99b2979f0e2b572e58d45efc76ea98df;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;1;3;2
20230627;2d63118721df57479ec173f33387c7fa99b2979f0e2b572e58d45efc76ea98df;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;1;3;2
20230627;9db6e79fc3ab77dd972e2ba31326f9c800ea0bc5fd485dbefdbfd3922c9e5628;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;17;3;2
20230627;9db6e79fc3ab77dd972e2ba31326f9c800ea0bc5fd485dbefdbfd3922c9e5628;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;17;3;2
20230627;69fa503577cec670a28c82637e66ee42b906c94a2978d9f273d85c6706c67559;80105;CUSCO;CUSCO;SAN SEBASTIAN;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;17;3;2
20230627;69fa503577cec670a28c82637e66ee42b906c94a2978d9f273d85c6706c67559;80105;CUSCO;CUSCO;SAN SEBASTIAN;2020;2020-I;ECOTURISMO;MATEMÁTICA I;4;O;17;3;2
20230627;40cb511ffc5a8af5a01e5272d92197d285871c11d0130826992325afd6aaf56b;80902;CUSCO;LA CONVENCIÓN;ECHARATE;2020;2020-I;ECOTURISMO;MATEMATICA I;4;OEG;15;3;2
